Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Tokitae,Clinton,Mukilteo,17:05,17:10,17:24,04/21/2024,
Tokitae,Mukilteo,Clinton,17:40,17:40,17:55,04/21/2024,
Tokitae,Clinton,Mukilteo,18:05,18:09,18:23,04/21/2024,
Tokitae,Mukilteo,Clinton,18:40,18:40,18:55,04/21/2024,
Tokitae,Clinton,Mukilteo,19:05,19:09,19:22,04/21/2024,
Tokitae,Mukilteo,Clinton,19:35,19:36,19:51,04/21/2024,
Tokitae,Clinton,Mukilteo,20:00,20:01,20:15,04/21/2024,
Tokitae,Mukilteo,Clinton,20:35,20:36,20:50,04/21/2024,
Tokitae,Clinton,Mukilteo,21:00,21:01,21:14,04/21/2024,
Tokitae,Mukilteo,Clinton,21:30,21:30,21:46,04/21/2024,
Tokitae,Clinton,Mukilteo,05:05,05:06,05:24,04/22/2024,
Tokitae,Mukilteo,Clinton,05:35,05:35,05:50,04/22/2024,
Tokitae,Clinton,Mukilteo,06:00,06:01,06:15,04/22/2024,
Tokitae,Mukilteo,Clinton,06:30,06:31,06:45,04/22/2024,
Tokitae,Clinton,Mukilteo,07:00,07:02,07:15,04/22/2024,
Tokitae,Mukilteo,Clinton,07:30,07:31,07:45,04/22/2024,
Tokitae,Clinton,Mukilteo,08:00,08:01,08:15,04/22/2024,
Tokitae,Mukilteo,Clinton,08:30,08:30,08:44,04/22/2024,
Tokitae,Clinton,Mukilteo,09:00,09:01,09:15,04/22/2024,
Tokitae,Mukilteo,Clinton,09:30,09:31,09:45,04/22/2024,
Tokitae,Clinton,Mukilteo,10:00,10:02,10:17,04/22/2024,
Tokitae,Mukilteo,Clinton,10:30,10:30,10:44,04/22/2024,
Tokitae,Clinton,Mukilteo,11:00,11:01,11:16,04/22/2024,
Tokitae,Mukilteo,Clinton,11:30,11:30,11:44,04/22/2024,
Tokitae,Clinton,Mukilteo,12:00,12:00,12:15,04/22/2024,
Tokitae,Mukilteo,Clinton,12:30,12:31,12:45,04/22/2024,
Tokitae,Clinton,Mukilteo,13:00,13:01,13:15,04/22/2024,
Tokitae,Mukilteo,Clinton,13:30,13:30,13:44,04/22/2024,
Tokitae,Clinton,Mukilteo,14:00,14:01,14:15,04/22/2024,
Tokitae,Mukilteo,Clinton,14:35,14:35,14:49,04/22/2024,
Tokitae,Clinton,Mukilteo,15:05,15:06,15:21,04/22/2024,
Tokitae,Mukilteo,Clinton,15:35,15:36,15:51,04/22/2024,
Tokitae,Clinton,Mukilteo,16:05,16:06,16:20,04/22/2024,
Tokitae,Mukilteo,Clinton,16:40,16:41,16:54,04/22/2024,
Tokitae,Clinton,Mukilteo,17:05,17:08,17:22,04/22/2024,
Tokitae,Mukilteo,Clinton,17:40,17:40,17:55,04/22/2024,
Tokitae,Clinton,Mukilteo,18:05,18:07,18:21,04/22/2024,
Tokitae,Mukilteo,Clinton,18:40,18:41,18:55,04/22/2024,
