Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Chelan,Anacortes,Orcas,05:30,05:30,06:23,05/22/2024,
Chelan,Orcas,Shaw,06:45,06:45,06:57,05/22/2024,
Chelan,Shaw,Lopez,07:00,07:02,07:22,05/22/2024,
Chelan,Lopez,Anacortes,07:30,07:31,08:13,05/22/2024,
Chelan,Anacortes,Friday Harbor,08:30,08:33,09:43,05/22/2024,
Chelan,Friday Harbor,Lopez,09:55,10:05,10:37,05/22/2024,
Chelan,Lopez,Anacortes,10:40,10:45,11:27,05/22/2024,
Chelan,Anacortes,Lopez,11:55,11:55,12:40,05/22/2024,
Chelan,Lopez,Friday Harbor,12:45,12:45,13:21,05/22/2024,
Chelan,Friday Harbor,Anacortes,13:55,14:00,15:09,05/22/2024,
Chelan,Anacortes,Shaw,15:40,15:46,16:36,05/22/2024,
Chelan,Shaw,Orcas,16:35,16:41,16:52,05/22/2024,
Chelan,Orcas,Anacortes,17:15,17:31,18:25,05/22/2024,
Chelan,Anacortes,Shaw,18:30,18:55,19:45,05/22/2024,
Chelan,Orcas,Anacortes,19:50,20:17,21:09,05/22/2024,
Chelan,Shaw,Orcas,19:50,19:47,19:58,05/22/2024,
Chelan,Anacortes,Shaw,20:55,21:24,22:14,05/22/2024,
Chelan,Shaw,Orcas,21:45,22:17,22:28,05/22/2024,
Chelan,Orcas,Anacortes,22:05,22:38,23:31,05/22/2024,
Chelan,Anacortes,Orcas,05:30,05:30,06:21,05/23/2024,
Chelan,Orcas,Shaw,06:45,06:45,06:54,05/23/2024,
Chelan,Shaw,Lopez,07:00,07:00,07:31,05/23/2024,
Chelan,Lopez,Anacortes,07:30,07:39,08:21,05/23/2024,
Chelan,Anacortes,Friday Harbor,08:30,08:40,09:49,05/23/2024,
Chelan,Friday Harbor,Lopez,09:55,10:11,10:43,05/23/2024,
Chelan,Lopez,Anacortes,10:40,10:49,11:30,05/23/2024,
Chelan,Anacortes,Lopez,11:55,11:55,12:36,05/23/2024,
Chelan,Lopez,Friday Harbor,12:45,12:45,13:16,05/23/2024,
Chelan,Friday Harbor,Anacortes,13:55,13:54,15:04,05/23/2024,
Chelan,Anacortes,Shaw,15:40,15:40,16:34,05/23/2024,
Chelan,Shaw,Orcas,16:35,16:40,16:52,05/23/2024,
Chelan,Orcas,Anacortes,17:15,17:24,18:21,05/23/2024,
Chelan,Anacortes,Shaw,18:30,19:01,19:56,05/23/2024,
Chelan,Orcas,Anacortes,19:50,20:29,21:21,05/23/2024,
Chelan,Anacortes,Shaw,20:55,21:38,22:28,05/23/2024,
Chelan,Shaw,Orcas,21:45,22:32,22:43,05/23/2024,
Chelan,Orcas,Anacortes,22:05,22:56,23:47,05/23/2024,
Chelan,Anacortes,Orcas,05:30,05:33,06:27,05/24/2024,
Chelan,Orcas,Shaw,06:45,06:48,06:59,05/24/2024,
Chelan,Shaw,Lopez,07:00,07:02,07:22,05/24/2024,
Chelan,Lopez,Anacortes,07:30,07:31,08:13,05/24/2024,
Chelan,Anacortes,Friday Harbor,08:30,08:34,09:44,05/24/2024,
Chelan,Friday Harbor,Lopez,09:55,10:10,10:43,05/24/2024,
Chelan,Lopez,Anacortes,10:40,10:51,11:33,05/24/2024,
Chelan,Anacortes,Lopez,11:55,12:02,12:45,05/24/2024,
Chelan,Lopez,Friday Harbor,12:45,12:53,13:27,05/24/2024,
Chelan,Friday Harbor,Anacortes,13:55,13:59,15:08,05/24/2024,
Chelan,Anacortes,Shaw,15:40,15:40,16:31,05/24/2024,
Chelan,Shaw,Orcas,16:35,16:36,16:47,05/24/2024,
Chelan,Orcas,Anacortes,17:15,17:18,18:11,05/24/2024,
Chelan,Anacortes,Shaw,18:30,18:34,19:25,05/24/2024,
Chelan,Shaw,Orcas,19:25,19:28,19:38,05/24/2024,
Chelan,Orcas,Anacortes,19:50,19:58,20:50,05/24/2024,
Chelan,Anacortes,Shaw,20:55,21:08,21:57,05/24/2024,
Chelan,Shaw,Orcas,21:45,21:58,22:10,05/24/2024,
Chelan,Orcas,Anacortes,22:05,22:22,23:13,05/24/2024,
Chelan,Anacortes,Orcas,05:30,05:34,06:27,05/25/2024,
Chelan,Orcas,Shaw,06:45,06:45,06:55,05/25/2024,
Chelan,Shaw,Lopez,07:00,07:00,07:18,05/25/2024,
Chelan,Lopez,Anacortes,07:30,07:30,08:12,05/25/2024,
Chelan,Anacortes,Friday Harbor,08:30,08:32,09:43,05/25/2024,
Chelan,Friday Harbor,Lopez,09:55,10:17,10:49,05/25/2024,
Chelan,Lopez,Anacortes,10:40,10:57,11:37,05/25/2024,
Chelan,Anacortes,Lopez,11:55,12:06,12:52,05/25/2024,
Chelan,Lopez,Friday Harbor,12:45,12:57,13:34,05/25/2024,
Chelan,Friday Harbor,Anacortes,13:55,14:04,15:11,05/25/2024,
Chelan,Anacortes,Shaw,15:40,15:41,16:35,05/25/2024,
Chelan,Shaw,Orcas,16:35,16:46,16:56,05/25/2024,
Chelan,Orcas,Anacortes,17:15,17:19,18:15,05/25/2024,
Chelan,Anacortes,Shaw,18:30,18:32,19:23,05/25/2024,
Chelan,Shaw,Orcas,19:25,19:26,19:36,05/25/2024,
Chelan,Orcas,Anacortes,19:50,19:54,20:48,05/25/2024,
Chelan,Anacortes,Shaw,20:55,20:59,21:49,05/25/2024,
Chelan,Shaw,Orcas,21:45,21:52,22:02,05/25/2024,
Chelan,Orcas,Anacortes,22:05,22:10,23:05,05/25/2024,
Chelan,Anacortes,Orcas,05:30,05:31,06:23,05/26/2024,
Chelan,Orcas,Shaw,06:45,06:45,06:56,05/26/2024,
Chelan,Shaw,Lopez,07:00,07:00,07:20,05/26/2024,
Chelan,Lopez,Anacortes,07:30,07:30,08:12,05/26/2024,
Chelan,Anacortes,Friday Harbor,08:30,08:30,09:37,05/26/2024,
Chelan,Friday Harbor,Lopez,09:55,09:58,10:30,05/26/2024,
Chelan,Lopez,Anacortes,10:40,10:40,11:23,05/26/2024,
Chelan,Anacortes,Lopez,11:55,11:56,12:41,05/26/2024,
Chelan,Lopez,Friday Harbor,12:45,12:48,13:21,05/26/2024,
Chelan,Friday Harbor,Anacortes,13:55,14:05,15:12,05/26/2024,
Chelan,Anacortes,Shaw,15:40,15:40,16:28,05/26/2024,
Chelan,Shaw,Orcas,16:35,16:31,16:40,05/26/2024,
Chelan,Orcas,Anacortes,17:15,17:16,18:13,05/26/2024,
Chelan,Anacortes,Shaw,18:30,18:30,19:18,05/26/2024,
Chelan,Shaw,Orcas,19:25,19:25,19:32,05/26/2024,
Chelan,Orcas,Anacortes,19:50,19:51,20:44,05/26/2024,
Chelan,Anacortes,Shaw,20:55,20:56,21:44,05/26/2024,
Chelan,Shaw,Orcas,21:45,21:48,21:57,05/26/2024,
Chelan,Orcas,Anacortes,22:05,22:10,23:03,05/26/2024,
Chelan,Anacortes,Orcas,05:30,05:30,06:21,05/27/2024,
Chelan,Orcas,Shaw,06:45,06:45,06:56,05/27/2024,
Chelan,Shaw,Lopez,07:00,07:01,07:22,05/27/2024,
Chelan,Lopez,Anacortes,07:30,07:30,08:13,05/27/2024,
Chelan,Anacortes,Friday Harbor,08:30,08:30,09:36,05/27/2024,
Chelan,Friday Harbor,Lopez,09:55,09:59,10:31,05/27/2024,
Chelan,Lopez,Anacortes,10:40,10:47,11:28,05/27/2024,
